2026-05-11T15:53:13.606+0700	INFO	livekit	server/main.go:210	starting in development mode
2026-05-11T17:55:18.641+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_5yVh8WSfLxWN", "request": {"PingReq":{"timestamp":1778496918392,"rtt":504}}, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:18.642+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "request": {"pingReq": {"timestamp": 1778496918392, "rtt": 504}}}
2026-05-11T17:55:19.124+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "response": {"update": {"participants": [{"sid": "PA_DZBPZ8dKcM2A", "identity": "agent-AJ_vjnrzqkoKRxi", "state": "DISCONNECTED", "joinedAt": 1778496914, "joinedAtMs": 1778496914667, "version": 3, "permission": {"canSubscribe": true, "canPublish": true, "canPublishData": true, "canUpdateMetadata": true, "agent": true}, "kind": "AGENT", "attributes": "<redacted (38 bytes)>", "disconnectReason": "CLIENT_INITIATED"}]}}}
2026-05-11T17:55:19.125+0700	DEBUG	livekit	service/rtcservice.go:533	sending participant update	{"connID": "CO_5yVh8WSfLxWN", "participantUpdate": {"Update":{"participants":[{"sid":"PA_DZBPZ8dKcM2A","identity":"agent-AJ_vjnrzqkoKRxi","state":3,"joined_at":1778496914,"joined_at_ms":1778496914667,"version":3,"permission":{"can_subscribe":true,"can_publish":true,"can_publish_data":true,"can_update_metadata":true,"agent":true},"kind":4,"attributes":{"lk.agent.name":"","lk.agent_name":""},"disconnect_reason":1}]}}, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:23.673+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_5yVh8WSfLxWN", "request": {"PingReq":{"timestamp":1778496923391,"rtt":500}}, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:23.673+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "request": {"pingReq": {"timestamp": 1778496923391, "rtt": 500}}}
2026-05-11T17:55:28.641+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_5yVh8WSfLxWN", "request": {"PingReq":{"timestamp":1778496928391,"rtt":533}}, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:28.641+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "request": {"pingReq": {"timestamp": 1778496928391, "rtt": 533}}}
2026-05-11T17:55:33.673+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_5yVh8WSfLxWN", "request": {"PingReq":{"timestamp":1778496933390,"rtt":501}}, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:33.675+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "request": {"pingReq": {"timestamp": 1778496933390, "rtt": 501}}}
2026-05-11T17:55:34.225+0700	DEBUG	livekit	service/rtcservice.go:613	received signal request	{"connID": "CO_5yVh8WSfLxWN", "request": {"Leave":{"reason":1}}, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:34.225+0700	DEBUG	livekit	signalling/signalhandler.go:55	handling signal request	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "request": {"leave": {"reason": "CLIENT_INITIATED", "action": "DISCONNECT"}}}
2026-05-11T17:55:34.225+0700	DEBUG	livekit	signalling/signalhandler.go:98	client leaving room	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "reason": "CLIENT_REQUEST_LEAVE"}
2026-05-11T17:55:34.225+0700	INFO	livekit	rtc/participant.go:1392	participant closing	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "sendLeave": true, "reason": "CLIENT_REQUEST_LEAVE", "isExpectedToResume": false, "clientInfo": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "kind": "STANDARD", "sessionDuration": "20.519721875s"}
2026-05-11T17:55:34.225+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "response": {"leave": {"reason": "CLIENT_INITIATED", "action": "DISCONNECT"}}}
2026-05-11T17:55:34.225+0700	DEBUG	livekit	rtc/participant.go:2139	updating participant state	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "state": "DISCONNECTED"}
2026-05-11T17:55:34.225+0700	DEBUG	livekit	signalling/signallerasyncbase.go:60	closing signal connection	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "reason": "PARTICIPANT_CLOSE", "connID": "CO_5yVh8WSfLxWN"}
2026-05-11T17:55:34.225+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_5yVh8WSfLxWN", "response": {"Leave":{"reason":1}}, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:34.226+0700	DEBUG	livekit	service/roommanager.go:717	RTC session finishing	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "connID": "CO_5yVh8WSfLxWN"}
2026-05-11T17:55:34.226+0700	DEBUG	livekit	signalling/signallerasync.go:65	could not send message to participant, participant disconnected	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "messageType": "*livekit.SignalResponse_DataTrackSubscriberHandles"}
2026-05-11T17:55:34.226+0700	INFO	livekit	telemetry/events.go:196	stats worker active	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "worker": {"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "isConnected": true, "closedAt": "0001-01-01T00:00:00.000Z", "refCount": {"count": 1}}}
2026-05-11T17:55:34.226+0700	WARN	livekit.transport	rtc/transport.go:937	error reading data channel	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "PUBLISHER", "label": "_reliable", "error": "dtls timeout: read/write timeout: context deadline exceeded"}
2026-05-11T17:55:34.226+0700	WARN	livekit.transport	rtc/transport.go:937	error reading data channel	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "PUBLISHER", "label": "_lossy", "error": "dtls timeout: read/write timeout: context deadline exceeded"}
2026-05-11T17:55:34.226+0700	WARN	livekit.transport	rtc/transport.go:937	error reading data channel	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "PUBLISHER", "label": "_data_track", "error": "dtls timeout: read/write timeout: context deadline exceeded"}
2026-05-11T17:55:34.226+0700	DEBUG	livekit.transport	rtc/transport.go:835	ice connection state change	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "PUBLISHER", "state": "closed"}
2026-05-11T17:55:34.226+0700	DEBUG	livekit.transport	rtc/transport.go:846	peer connection state change	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "PUBLISHER", "state": "closed"}
2026-05-11T17:55:34.226+0700	WARN	livekit.transport	rtc/transport.go:1294	error reading data channel	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "SUBSCRIBER", "label": "_lossy", "error": "dtls timeout: read/write timeout: context deadline exceeded"}
2026-05-11T17:55:34.226+0700	WARN	livekit.transport	rtc/transport.go:1294	error reading data channel	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "SUBSCRIBER", "label": "_data_track", "error": "dtls timeout: read/write timeout: context deadline exceeded"}
2026-05-11T17:55:34.226+0700	WARN	livekit.transport	rtc/transport.go:1294	error reading data channel	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "SUBSCRIBER", "label": "_reliable", "error": "dtls timeout: read/write timeout: context deadline exceeded"}
2026-05-11T17:55:34.227+0700	DEBUG	livekit.transport	rtc/transport.go:846	peer connection state change	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "SUBSCRIBER", "state": "closed"}
2026-05-11T17:55:34.227+0700	DEBUG	livekit.transport	rtc/transport.go:835	ice connection state change	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "remote": false, "transport": "SUBSCRIBER", "state": "closed"}
2026-05-11T17:55:34.227+0700	DEBUG	livekit	routing/signal.go:139	signal stream closed	{"room": "kiosk-room", "reqNodeID": "ND_VANKS5F48CZ4", "participant": "test-user", "connID": "CO_5yVh8WSfLxWN", "participantInit": {"Identity": "test-user", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": true, "AutoSubscribeDataTrack": "not-set", "Client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "Grants": {"Identity": "test-user", "Kind": "", "KindDetails": [], "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "kiosk-room", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": "not-set", "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": false, "CanSubscribeMetrics": "not-set", "DestinationRoom": ""}, "SIP": {}, "Agent": {}, "Inference": {}, "Observability": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "kiosk-room"}, "AddTrackRequests": [], "PublisherOffer": {}, "SyncState": {}, "UseSinglePeerConnection": false}, "startSession": {"roomName": "kiosk-room", "identity": "test-user", "connectionID": "CO_5yVh8WSfLxWN", "autoSubscribe": true, "client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1", "address": "118.68.100.183"}, "grantsJson": "{\"identity\":\"test-user\",\"video\":{\"roomJoin\":true,\"room\":\"kiosk-room\",\"canPublish\":true,\"canSubscribe\":true,\"canPublishData\":true}}", "reconnectReason": "RR_UNKNOWN", "createRoom": {"name": "kiosk-room"}}, "error": "stream closed"}
2026-05-11T17:55:34.227+0700	DEBUG	livekit	service/signal.go:174	signal stream closed	{"room": "kiosk-room", "participant": "test-user", "connID": "CO_5yVh8WSfLxWN", "error": "stream closed"}
2026-05-11T17:55:34.227+0700	DEBUG	livekit	service/rtcservice.go:499	nothing to read from response source	{"connID": "CO_5yVh8WSfLxWN", "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:34.227+0700	DEBUG	livekit	service/rtcservice.go:432	finishing WS connection	{"connID": "CO_5yVh8WSfLxWN", "closedByClient": true, "room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "participant": "test-user", "participantID": "PA_qJWPfJZz3VW7", "joinDuration": "30.293125ms"}
2026-05-11T17:55:54.639+0700	INFO	livekit.room	rtc/room.go:810	closing room	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR"}
2026-05-11T17:55:54.640+0700	INFO	livekit	service/roommanager.go:189	deleting room state	{"room": "kiosk-room"}
2026-05-11T17:55:54.640+0700	INFO	livekit.room	service/roommanager.go:669	room closed	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR"}
2026-05-11T17:55:54.640+0700	INFO	livekit.room	rtc/room.go:794	closing idle room	{"room": "kiosk-room", "roomID": "RM_dL5tD6tNv6DR", "reason": "departure timeout"}
2026-05-11T17:59:24.634+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9443254817987152}
2026-05-11T18:03:54.644+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9192886456908345}
2026-05-11T18:04:54.634+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9029275808936826}
2026-05-11T18:05:59.628+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 1}
2026-05-11T18:18:50.673+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 1}
2026-05-11T18:34:08.909+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_RHrkT6qy9xfK", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T18:34:08.911+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_RHrkT6qy9xfK", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_RHrkT6qy9xfK", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T18:34:11.684+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_Dqq8UnfDGzKU"}
2026-05-11T18:35:00.549+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9458483754512635}
2026-05-11T18:42:47.544+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9955947136563876}
2026-05-11T19:02:52.940+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_Dqq8UnfDGzKU", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:02:52.941+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_Dqq8UnfDGzKU", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_Dqq8UnfDGzKU", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:02:53.111+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9182027649769585}
2026-05-11T19:02:57.063+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_eUbmofE4LcBt"}
2026-05-11T19:21:41.835+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_eUbmofE4LcBt", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:21:41.835+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_eUbmofE4LcBt", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_eUbmofE4LcBt", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:21:45.180+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_bSZLSJGXg7RZ"}
2026-05-11T19:22:26.698+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 1}
2026-05-11T19:37:38.873+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_bSZLSJGXg7RZ", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:37:38.873+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_bSZLSJGXg7RZ", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_bSZLSJGXg7RZ", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:37:43.268+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_Rhh9gRvCCfRC"}
2026-05-11T19:38:35.834+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 1}
2026-05-11T19:39:14.912+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_Rhh9gRvCCfRC", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:39:14.912+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_Rhh9gRvCCfRC", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_Rhh9gRvCCfRC", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:39:35.834+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9386733416770964}
2026-05-11T19:39:57.366+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_SAwMGLVPbq4P"}
2026-05-11T19:42:14.895+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_SAwMGLVPbq4P", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:42:14.895+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_SAwMGLVPbq4P", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_SAwMGLVPbq4P", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:42:18.658+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_LiaJj2stjmEW"}
2026-05-11T19:49:09.614+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_LiaJj2stjmEW", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:49:09.614+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_LiaJj2stjmEW", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_LiaJj2stjmEW", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:49:10.970+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.96309963099631}
2026-05-11T19:49:13.748+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_d3g33h3hbpX4"}
2026-05-11T19:50:10.972+0700	INFO	livekit	hwstats/cpu.go:178	high cpu load	{"load": 0.9466950959488273}
2026-05-11T19:50:15.996+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_d3g33h3hbpX4", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:50:15.998+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_d3g33h3hbpX4", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_d3g33h3hbpX4", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:51:08.593+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_itosPd8aSA89"}
2026-05-11T19:53:14.092+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_itosPd8aSA89", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
2026-05-11T19:53:14.093+0700	INFO	livekit.agents	agent/worker.go:473	closing worker	{"workerID": "AW_itosPd8aSA89", "agentName": "", "jobType": "JT_ROOM", "workerID": "AW_itosPd8aSA89", "jobType": "JT_ROOM", "agentName": ""}
2026-05-11T19:54:16.849+0700	INFO	livekit.agents	service/agentservice.go:302	worker registered	{"namespace": "", "jobType": "JT_ROOM", "agentName": "", "workerID": "AW_9sU78JmgHPhF"}
2026-05-11T19:56:23.481+0700	DEBUG	livekit.agents	service/agentservice.go:100	worker closed WS connection	{"workerID": "AW_9sU78JmgHPhF", "agentName": "", "jobType": "JT_ROOM", "wsError": "websocket: close 1006 (abnormal closure): unexpected EOF"}
